#P = 5.3, D = 1.89749, alpha = 0.8, beta = 0.3, mmax = 6
#Cycle center positions: x,y, cycle length: l
#x	y	l	error	maxix	minix	maxiy	miniy	maxjump_index	maxjump	numberofbandsvisited	min_index	max_index
5.09592e-15	1.77636e-15	5	0	0.382195	-0.314445	2.13562	-2.37114	9	4.51813	4	-4	5
3.51941e-15	1.19904e-15	5	0	0.362677	-0.390071	1.73639	-2.01393	8	3.75055	5	-4	4
2.12053e-15	6.66134e-17	5	0	0.390071	-0.362677	2.01393	-1.73639	8	3.75055	5	-4	4
2.36478e-15	8.43769e-16	5	0	0.204794	-0.283736	1.31802	-1.47149	6	2.79007	5	-3	3
-9.99201e-17	-3.10862e-16	5	0	0.283736	-0.204794	1.47149	-1.31802	6	2.79007	5	-3	3
1.01585e-15	3.55271e-16	5	0	0.196469	-0.199785	0.296682	-0.634748	2	0.938815	3	-1	1
5.30131e-16	1.52656e-16	5	0	0.199785	-0.196469	0.634748	-0.296682	2	0.938815	3	-1	1
2.16493e-15	1.03621e-15	6	0	0.448366	-0.277261	1.75812	-1.83989	7	3.60027	6	-4	3
2.40548e-16	1.85037e-17	6	0	0.399708	-0.387142	1.9782	-1.48149	7	3.48228	6	-4	3
2.4795e-15	1.33227e-15	6	0	0.387142	-0.399708	1.48149	-1.9782	7	3.48228	6	-3	4
8.32667e-17	8.69675e-16	6	0	0.289827	-0.228604	1.39973	-1.26141	5	2.66783	4	-3	2
-1.91513e-15	-6.10623e-16	6	0	0.277261	-0.448366	1.83989	-1.75812	7	3.60027	6	-3	4
2.31296e-15	8.88178e-16	6	0	0.228604	-0.289827	1.26141	-1.39973	5	2.66783	4	-2	3
-8.88178e-16	-6.49943e-16	6	0	0.195959	-0.216339	0.286635	-0.642045	2	0.937174	3	-1	1
7.44775e-16	5.82867e-16	6	0	0.216339	-0.195959	0.642045	-0.286635	2	0.937174	3	-1	1
1.64551e-14	8.37425e-15	7	0	0.40385	-0.3096	2.69022	-2.87356	12	5.56639	7	-6	6
3.44645e-14	1.66216e-14	7	0	0.3096	-0.40385	2.87356	-2.69022	12	5.56639	7	-6	6
1.61617e-14	7.47815e-15	7	0	0.327087	-0.274035	1.42638	-1.24334	5	2.678	4	-3	2
1.73274e-14	1.01506e-14	7	0	0.274035	-0.327087	1.24334	-1.42638	5	2.678	4	-2	3
1.51942e-14	8.517e-15	7	0	0.348613	-0.284374	0.671684	-1.19914	4	1.878	5	-2	2
1.00634e-14	5.94762e-15	7	0	0.405575	-0.260666	0.780765	-1.13426	4	1.91667	5	-2	2
7.15301e-15	3.60029e-15	7	0	0.260666	-0.405575	1.13426	-0.780765	4	1.91667	5	-2	2
-7.57331e-16	-9.8334e-16	7	0	0.284374	-0.348613	1.19914	-0.671684	4	1.878	5	-2	2
1.06819e-14	5.95754e-15	7	0	0.194473	-0.225561	0.281249	-0.645618	2	0.935972	3	-1	1
7.24817e-15	4.14351e-15	7	0	0.207843	-0.168599	0.346127	-0.601309	2	0.950593	3	-1	1
4.78585e-15	2.73591e-15	7	0	0.168599	-0.207843	0.601309	-0.346127	2	0.950593	3	-1	1
2.37112e-15	1.13401e-15	7	0	0.225561	-0.194473	0.645618	-0.281249	2	0.935972	3	-1	1
-1.8139e-13	-9.86433e-14	8	0	0.57463	-0.638853	2.55174	-2.98744	12	5.53941	7	-6	6
-9.28702e-14	-5.10009e-14	8	0	0.579922	-0.537107	2.84181	-2.49154	11	5.34932	6	-6	5
-7.57588e-14	-3.9635e-14	8	0	0.638853	-0.57463	2.98744	-2.55174	12	5.53941	7	-6	6
-8.00887e-14	-4.51861e-14	8	0	0.537107	-0.579922	2.49154	-2.84181	11	5.34932	6	-5	6
-1.10398e-13	-5.99798e-14	8	0	0.596038	-0.617445	2.08888	-2.52458	10	4.61347	7	-5	5
-2.98372e-14	-1.4988e-14	8	0	0.354981	-0.417734	2.14312	-2.51024	10	4.65354	7	-5	5
-8.69443e-14	-4.96686e-14	8	0	0.558515	-0.558515	2.37894	-2.37894	9	4.42315	8	-5	5
-1.08538e-13	-6.06321e-14	8	0	0.417734	-0.354981	2.51024	-2.14312	10	4.65354	7	-5	5
-6.95555e-14	-3.83443e-14	8	0	0.617445	-0.596038	2.52458	-2.08888	10	4.61347	7	-5	5
-8.75688e-14	-4.84612e-14	8	0	0.374919	-0.396327	1.68026	-2.04738	8	3.72764	8	-4	4
-4.17583e-14	-2.38282e-14	8	0	0.495863	-0.283771	1.8177	-1.80902	7	3.63079	6	-4	3
-2.02754e-14	-9.75608e-15	8	0	0.464806	-0.464806	1.87099	-1.87099	7	3.63856	5	-4	4
6.21031e-15	5.53724e-15	8	0	0.396327	-0.374919	2.04738	-1.68026	8	3.72764	8	-4	4
-7.57588e-14	-4.15223e-14	8	0	0.283771	-0.495863	1.80902	-1.8177	7	3.63079	6	-3	4
-6.23945e-14	-3.44447e-14	8	0	0.474455	-0.305178	1.35483	-1.50132	6	2.76689	6	-3	3
-5.37695e-14	-2.86438e-14	8	0	0.243788	-0.321815	1.31059	-1.47695	6	2.78798	5	-3	3
-4.15293e-14	-2.2482e-14	8	0	0.29342	-0.336235	1.34869	-1.44802	6	2.79792	7	-3	3
-4.64073e-14	-2.39253e-14	8	0	0.336235	-0.29342	1.44802	-1.34869	6	2.79792	7	-3	3
-7.21506e-14	-3.84554e-14	8	0	0.321815	-0.243788	1.47695	-1.31059	6	2.78798	5	-3	3
-7.26572e-14	-3.97807e-14	8	0	0.305178	-0.474455	1.50132	-1.35483	6	2.76689	6	-3	3
-6.01602e-14	-3.33969e-14	8	0	0.411803	-0.271374	0.793584	-1.12651	4	1.92134	5	-2	2
-2.47719e-14	-1.34476e-14	8	0	0.314828	-0.314828	0.985161	-0.985161	4	1.8714	4	-2	2
-2.42653e-14	-1.22541e-14	8	0	0.271374	-0.411803	1.12651	-0.793584	4	1.92134	5	-2	2
-3.1513e-14	-1.74721e-14	8	0	0.193245	-0.230768	0.278275	-0.647477	2	0.935198	3	-1	1
-2.39635e-14	-1.38778e-14	8	0	0.222468	-0.201546	0.340744	-0.609375	2	0.953796	3	-1	1
-1.59664e-14	-8.85576e-15	8	0	0.201546	-0.222468	0.609375	-0.340744	2	0.953796	3	-1	1
-7.52176e-15	-4.06099e-15	8	0	0.230768	-0.193245	0.647477	-0.278275	2	0.935198	3	-1	1
