#P = 4.7, D = 1.89749, alpha = 0.8, beta = 0.3, mmax = 6
#Cycle center positions: x,y, cycle length: l
#x	y	l	error	maxix	minix	maxiy	miniy	maxjump_index	maxjump	numberofbandsvisited	min_index	max_index
-8.00887e-14	-4.51861e-14	8	0	0.537107	-0.579922	2.49154	-2.84181	11	5.34932	6	-5	6
-8.69443e-14	-4.96686e-14	8	0	0.558515	-0.558515	2.37894	-2.37894	9	4.42315	8	-5	5
-2.02754e-14	-9.75608e-15	8	0	0.464806	-0.464806	1.87099	-1.87099	7	3.63856	5	-4	4
-5.37695e-14	-2.86438e-14	8	0	0.243788	-0.321815	1.31059	-1.47695	6	2.78798	5	-3	3
-1.33574e-14	-6.72379e-15	8	0	0.372034	-0.300596	1.44106	-1.23404	5	2.6843	4	-3	2
-7.21506e-14	-3.84554e-14	8	0	0.321815	-0.243788	1.47695	-1.31059	6	2.78798	5	-3	3
-5.19654e-14	-2.75613e-14	8	0	0.300596	-0.372034	1.23404	-1.44106	5	2.6843	4	-2	3
-4.02456e-14	-2.31551e-14	8	0	0.350312	-0.268813	0.68605	-1.18897	4	1.88119	5	-2	2
-6.01602e-14	-3.33969e-14	8	0	0.411803	-0.271374	0.793584	-1.12651	4	1.92134	5	-2	2
-2.47719e-14	-1.34476e-14	8	0	0.314828	-0.314828	0.985161	-0.985161	4	1.8714	4	-2	2
-2.42653e-14	-1.22541e-14	8	0	0.271374	-0.411803	1.12651	-0.793584	4	1.92134	5	-2	2
-1.77289e-14	-9.25648e-15	8	0	0.268813	-0.350312	1.18897	-0.68605	4	1.88119	5	-2	2
-2.38524e-14	-1.32082e-14	8	0	0.29226	-0.29226	0.676405	-0.676405	2	0.931284	3	-1	1
-3.1513e-14	-1.74721e-14	8	0	0.193245	-0.230768	0.278275	-0.647477	2	0.935198	3	-1	1
-5.2007e-15	-2.2933e-15	8	0	0.301082	-0.267464	0.433963	-0.5796	2	0.927441	3	-1	1
-2.02165e-14	-1.13069e-14	8	0	0.267464	-0.301082	0.5796	-0.433963	2	0.927441	3	-1	1
-7.52176e-15	-4.06099e-15	8	0	0.230768	-0.193245	0.647477	-0.278275	2	0.935198	3	-1	1
